Date,State,HighQ,MedQ,LowQ
2014-01-28,Texas,341.95,236.05,142.72
2014-01-28,Utah,292.75,232.58,168.59
2014-01-28,Vermont,378.21,322.09,187.64
2014-01-28,Virginia,373.83,287.8,226.35
2014-01-28,Washington,235.63,191.48,155
2014-01-28,West Virginia,364.29,197.4,158.3
2014-01-28,Wisconsin,357.87,270.74,233.39
2014-01-28,Wyoming,354.03,378.64,161.3
2015-01-28,Alabama,335.7,209.13,NA
2015-01-28,Alaska,302.91,270.87,NA
2015-01-28,Arizona,297.21,208.59,NA
2015-01-28,Arkansas,341.9,209.01,NA
2015-01-28,California,243.34,189.01,NA
2015-01-28,Colorado,243.22,195.74,NA
2015-01-28,Connecticut,336.19,266.98,NA
2015-01-28,Delaware,363.88,233.74,NA
2015-01-28,District of Columbia,347.75,282.62,NA
2015-01-28,Florida,300.17,216.37,NA
2015-01-28,Georgia,322.9,216.8,NA
2015-01-28,Hawaii,305.91,261.36,NA
2015-01-28,Idaho,275.12,243.27,NA
2015-01-28,Illinois,352.71,282.54,NA
2015-01-28,Indiana,331.84,216.42,NA
2015-01-28,Iowa,364.73,289.6,NA
2015-01-28,Kansas,349.06,260.57,NA
2015-01-28,Kentucky,338.96,174,NA
2015-01-28,Louisiana,361.28,240.95,NA
2015-01-28,Maine,305.07,234.93,NA
2015-01-28,Montana,265.48,249.46,NA
2015-01-28,Nebraska,335.63,244.56,NA
2015-01-28,Nevada,265.46,226.47,NA
2015-01-28,New Hampshire,353.62,288.21,NA
2015-01-28,New Jersey,344.93,285.75,NA
2015-01-28,New Mexico,288,218.85,NA
2015-01-28,New York,343.22,263.02,NA
2015-01-28,North Carolina,344.48,245.64,NA
2015-01-28,North Dakota,392.54,337.66,NA
2015-01-28,Ohio,332.41,219.84,NA
2015-01-28,Oklahoma,352.85,238.79,NA
2015-01-28,Oregon,205.19,180.65,NA
2015-01-28,Maryland,362.97,267.52,NA
2015-01-28,Massachusetts,344.13,284.78,NA
2015-01-28,Michigan,287.3,268.58,NA
2015-01-28,Minnesota,347.95,273.71,NA
2015-01-28,Mississippi,337.21,151.57,NA
2015-01-28,Missouri,350.29,245.44,NA
2015-01-28,Pennsylvania,362.13,269.77,NA
2015-01-28,Rhode Island,316.78,256.92,NA
2015-01-28,South Carolina,337.8,205.34,NA
2015-01-28,South Dakota,357.66,347.92,NA
2015-01-28,Tennessee,347.62,225.85,NA
2015-01-28,Texas,333.53,232.4,NA
2015-01-28,Utah,289.13,236.79,NA
2015-01-28,Vermont,369.93,305.95,NA
2015-01-28,Virginia,364.67,290.83,NA
2015-01-28,Washington,232.87,188.6,NA
2015-01-28,West Virginia,357.74,226.26,NA
2015-01-28,Wisconsin,348.97,271.27,NA
2015-01-28,Wyoming,320.39,350.57,NA
2014-02-28,Alabama,340.27,202.6,146.33
2014-02-28,Alaska,286.78,252.29,388.58
2014-02-28,Arizona,303.09,209.39,195.16
2014-02-28,Arkansas,358.22,182.57,126.75
2014-02-28,California,247.6,192.93,190.53
2014-02-28,Colorado,237.62,197.77,227.69
2014-02-28,Connecticut,347.01,274.27,252.31
2014-02-28,Delaware,371.68,227.55,206.61
2014-02-28,District of Columbia,350.61,293.82,208.53
2014-02-28,Florida,305.27,219.52,153.18
2014-02-28,Georgia,330.91,213.67,151.92
2014-02-28,Hawaii,308.28,274.35,167.62
2014-02-28,Idaho,275.71,256.69,129.39
2014-02-28,Illinois,358.22,287.37,177.84
2014-02-28,Indiana,334.46,207.91,168.44
2014-02-28,Iowa,371.08,291.46,247.69
2014-02-28,Kansas,352.49,261,113.12
2014-02-28,Kentucky,337.44,181.16,124.52
2014-02-28,Louisiana,373.09,242.83,149.38
2014-02-28,Maine,319.72,258.32,213.48
2014-02-28,Montana,269.87,257.03,704.89
2014-02-28,Nebraska,347.81,249.04,141.76
2014-02-28,Nevada,268.79,218.42,252.49
2014-02-28,New Hampshire,370.09,289.97,677.38
2014-02-28,New Jersey,353.27,292.25,231.68
2014-02-28,New Mexico,291.15,216.16,69.76
2014-02-28,New York,351.05,267.69,189.64
2014-02-28,North Carolina,354.64,247.92,151.27
2014-02-28,North Dakota,401.47,353.61,363.11
2014-02-28,Ohio,336.27,213.66,165.98
2014-02-28,Oklahoma,365.63,227.39,118.35
2014-02-28,Oregon,211.94,188.5,169.34
2014-02-28,Maryland,379.52,250.9,191.01
2014-02-28,Massachusetts,352.1,295.91,218.96
2014-02-28,Michigan,297.56,273.92,226.38
2014-02-28,Minnesota,368.84,277.95,181.28
2014-02-28,Mississippi,339.38,146.75,140.36
2014-02-28,Missouri,367.58,242.97,149.4
2014-02-28,Pennsylvania,370.71,266.8,190.37
2014-02-28,Rhode Island,332.42,259.33,201.75
2014-02-28,South Carolina,345.74,202.41,176.28
2014-02-28,South Dakota,387.89,354.47,124.17
2014-02-28,Tennessee,356.35,226.74,192.43
2014-02-28,Texas,341.56,235.5,144.48
2014-02-28,Utah,292.77,234.68,189.78
2014-02-28,Vermont,376.96,320.7,187.64
2014-02-28,Virginia,372.8,288.31,226.77
2014-02-28,Washington,234.95,191.31,146.32
2014-02-28,West Virginia,362.72,217.32,160.65
2014-02-28,Wisconsin,357.19,269.89,238.37
2014-02-28,Wyoming,352.41,378.46,161.3
2014-03-28,Alabama,340.8,204.72,146.22
2014-03-28,Alaska,287.59,255.73,388.58
2014-03-28,Arizona,302.75,208.95,193.56
2014-03-28,Arkansas,352.32,183.51,129.26
2014-03-28,California,246.8,193,192.24
2014-03-28,Colorado,237.39,196.36,226.75
2014-03-28,Connecticut,346.21,275.68,252.31
2014-03-28,Delaware,372.03,226.24,206.61
2014-03-28,District of Columbia,347.33,290.91,216.65
2014-03-28,Florida,304.84,218.74,151.34
2014-03-28,Georgia,329.51,214.93,153.24
2014-03-28,Hawaii,314.71,276.82,167.62
2014-03-28,Idaho,275.35,256.27,140.27
2014-03-28,Illinois,357.66,286.63,188.21
2014-03-28,Indiana,334.44,209.51,166.67
2014-03-28,Iowa,370.63,292.7,247.69
2014-03-28,Kansas,351.67,262.09,121.53
2014-03-28,Kentucky,339.33,182.9,125.28
2014-03-28,Louisiana,370.64,244.29,147.62
2014-03-28,Maine,319.41,259.14,216.72
2014-03-28,Montana,269,250.94,660.67
2014-03-28,Nebraska,345.13,250.82,140.63
2014-03-28,Nevada,268.09,227.84,252.49
2014-03-28,New Hampshire,361.02,289.88,677.38
2014-03-28,New Jersey,353.18,292.03,233.2
2014-03-28,New Mexico,291.43,213.71,75.24
2014-03-28,New York,350.39,266.66,204.88
2014-03-28,North Carolina,353.93,246.31,151.32
2014-03-28,North Dakota,401.73,354.34,347.51
2014-03-28,Ohio,335.78,215.02,165.02
2014-03-28,Oklahoma,364.26,227.59,121.24
2014-03-28,Oregon,210.92,187.06,167.35
2014-03-28,Maryland,376.88,250.14,190.34
2014-03-28,Massachusetts,350.23,295,217.6
2014-03-28,Michigan,295.39,272.9,229.02
2014-03-28,Minnesota,367.55,276.98,179.7
2014-03-28,Mississippi,343.79,147.31,141.71
2014-03-28,Missouri,368.28,244.17,150.66
2014-03-28,Pennsylvania,369.15,267.59,193.1
2014-03-28,Rhode Island,331.99,259.42,201.75
2014-03-28,South Carolina,345.37,202.05,187.5
2014-03-28,South Dakota,388.48,353.19,124.17
2014-03-28,Tennessee,356.64,226.85,190.39
2014-03-28,Texas,340.24,234.8,143.14
2014-03-28,Utah,291.44,242.74,187.19
2014-03-28,Vermont,377.03,319.78,190.36
2014-03-28,Virginia,371.7,287.72,226.79
2014-03-28,Washington,234.3,191.05,143.67
2014-03-28,West Virginia,359.27,215.12,160.12
2014-03-28,Wisconsin,356.53,271.13,242.49
2014-03-28,Wyoming,353.67,374.73,161.3
2014-04-28,Alabama,340.23,205.12,143.76
2014-04-28,Alaska,287.83,257.4,375.82
2014-04-28,Arizona,301.42,208.61,191.94
2014-04-28,Arkansas,352,184.87,129.02
2014-04-28,California,246.07,191.88,191.64
2014-04-28,Colorado,236.8,196.19,233.09
2014-04-28,Connecticut,345,272.61,249.46
2014-04-28,Delaware,369.78,228.59,209.72
2014-04-28,District of Columbia,347.06,291.65,211.88
2014-04-28,Florida,304.52,218.16,151.98
2014-04-28,Georgia,329,215.07,153.75
2014-04-28,Hawaii,314.53,275.59,165.55
2014-04-28,Idaho,276.37,253.2,139.21
2014-04-28,Illinois,356.72,285.93,189.75
2014-04-28,Indiana,334.84,210.02,156.73
2014-04-28,Iowa,369.51,290.04,247.1
2014-04-28,Kansas,350.63,261.79,118.41
2014-04-28,Kentucky,339.41,182.32,124.69
2014-04-28,Louisiana,370.31,244.49,146.33
2014-04-28,Maine,317.35,257.96,274.25
2014-04-28,Montana,268.35,251.87,645.6
2014-04-28,Nebraska,344.09,251.13,138.35
2014-04-28,Nevada,268.23,227.17,243.46
2014-04-28,New Hampshire,359.78,291.26,677.38
2014-04-28,New Jersey,352.11,290.92,231.07
2014-04-28,New Mexico,290.87,200.99,84.16
2014-04-28,New York,348.92,266.65,205.21
2014-04-28,North Carolina,352.74,244.9,151.01
2014-04-28,North Dakota,391.23,351.03,334.13
2014-04-28,Ohio,336.38,216.37,164.2
2014-04-28,Oklahoma,366.16,234.79,120.06
2014-04-28,Oregon,210.12,185.94,165.75
2014-04-28,Maryland,374.68,250.36,188.84
2014-04-28,Massachusetts,350.63,294.39,220.03
2014-04-28,Michigan,295.06,278.01,274.53
2014-04-28,Minnesota,367.37,276.95,183.45
2014-04-28,Mississippi,341.42,146.13,140.95
2014-04-28,Missouri,368.35,243.81,144.04
2014-04-28,Pennsylvania,368.35,267.64,195.34
2014-04-28,Rhode Island,329.98,258.63,208.36
2014-04-28,South Carolina,343.49,201.63,186.91
2014-04-28,South Dakota,387.6,355.12,123.94
2014-04-28,Tennessee,355.55,224.23,187.96
2014-04-28,Texas,339.64,234.08,143.12
2014-04-28,Utah,290.65,240.1,204.76
2014-04-28,Vermont,376.52,320.96,190.36
2014-04-28,Virginia,370.57,288.31,223.67
2014-04-28,Washington,233.51,190.38,141.86
2014-04-28,West Virginia,354.78,214.48,156.1
2014-04-28,Wisconsin,355.1,271.89,240.36
2014-04-28,Wyoming,349.95,359.98,161.3
2014-05-28,Alabama,340.69,204.58,144.04
2014-05-28,Alaska,286.09,259.38,359.87
2014-05-28,Arizona,302.39,208.71,187.67
2014-05-28,Arkansas,351.34,184.4,127.16
2014-05-28,California,245.71,192.31,190.29
2014-05-28,Colorado,236.9,196.57,231.56
2014-05-28,Connecticut,344.07,273.02,251.03
2014-05-28,Delaware,368.97,224.85,204.86
2014-05-28,District of Columbia,346.1,291.69,209.83
2014-05-28,Florida,303.33,217.17,152.37
2014-05-28,Georgia,327.29,215.06,145.28
2014-05-28,Hawaii,313.64,276.8,165.55
2014-05-28,Idaho,275.8,252.26,136.89
2014-05-28,Illinois,356.12,285.38,190.94
2014-05-28,Indiana,334.03,210.27,156.38
2014-05-28,Iowa,367.35,288.81,247.1
2014-05-28,Kansas,349.93,260.05,120.31
2014-05-28,Kentucky,339.42,182.13,124.92
2014-05-28,Louisiana,367.54,244.64,144.64
2014-05-28,Maine,317.83,257.14,274.25
2014-05-28,Montana,268.13,252.1,632.31
2014-05-28,Nebraska,343.44,250.8,134.51
2014-05-28,Nevada,268.21,229.34,238.93
2014-05-28,New Hampshire,359.63,291.24,666.71
2014-05-28,New Jersey,351.02,289.79,224.99
2014-05-28,New Mexico,290.12,201.63,85.81
2014-05-28,New York,347.93,266.13,205.74
2014-05-28,North Carolina,351.02,245.05,151.84
2014-05-28,North Dakota,401.38,353.03,348.9
2014-05-28,Ohio,335.94,216.56,162.93
2014-05-28,Oklahoma,366.89,233.58,119.37
2014-05-28,Oregon,209.58,185.22,163.84
2014-05-28,Maryland,372.54,250.24,187.17
2014-05-28,Massachusetts,350.68,293.33,218.76
2014-05-28,Michigan,294.83,277.56,273.42
2014-05-28,Minnesota,366.27,277.82,181.83
2014-05-28,Mississippi,337.81,145.68,147.1
2014-05-28,Missouri,365.12,243.95,143.46
2014-05-28,Pennsylvania,367.4,267.01,196.54
2014-05-28,Rhode Island,328.33,257.15,203.71
2014-05-28,South Carolina,344.15,200.81,190.55
2014-05-28,South Dakota,383.04,351.01,123.94
2014-05-28,Tennessee,354.52,225.34,187.46
2014-05-28,Texas,338.53,233.54,143.16
2014-05-28,Utah,289.27,239.28,199
2014-05-28,Vermont,376.94,320.9,190.36
2014-05-28,Virginia,369.7,288.45,222.77
2014-05-28,Washington,232.67,190.11,142.98
2014-05-28,West Virginia,356,215.35,155.8
2014-05-28,Wisconsin,354.95,271.47,237.56
2014-05-28,Wyoming,350.72,359.79,161.3
2015-05-28,Alabama,337.29,206.17,NA
2015-05-28,Alaska,292.77,264.61,NA
2015-05-28,Arizona,296.76,208.32,NA
2015-05-28,Arkansas,333.83,211.88,NA
2015-05-28,California,241.88,187.87,NA
2015-05-28,Colorado,241.17,194.85,NA
2015-05-28,Connecticut,332.33,264.83,NA
2015-05-28,Delaware,353.64,241.95,NA
2015-05-28,District of Columbia,345.21,282.1,NA
2015-05-28,Florida,297.04,215.82,NA
2015-05-28,Georgia,316.97,216.34,NA
2015-05-28,Hawaii,302.76,259.2,NA
2015-05-28,Idaho,273.11,241.6,NA
2015-05-28,Illinois,348.83,279.32,NA
2015-05-28,Indiana,328.38,218,NA
2015-05-28,Iowa,362.09,287.37,NA
2015-05-28,Kansas,345.99,260.66,NA
2015-05-28,Kentucky,341.26,184.66,NA
2015-05-28,Louisiana,357.63,240.48,NA
2015-05-28,Maine,304.65,232.77,NA
2015-05-28,Montana,264.67,238.3,NA
2015-05-28,Nebraska,330.67,239.47,NA
2015-05-28,Nevada,266.03,224.06,NA
2015-05-28,New Hampshire,349.95,285.17,NA
2015-05-28,New Jersey,342.4,283.23,NA
2015-05-28,New Mexico,282.77,217.46,NA
2015-05-28,New York,338.3,260.99,NA
2015-05-28,North Carolina,341.87,244.09,NA
2015-05-28,North Dakota,383.8,338.38,NA
2015-05-28,Ohio,331.07,219.15,NA
2015-05-28,Oklahoma,348.64,241.33,NA
2015-05-28,Oregon,202.14,178.16,NA
2015-05-28,Maryland,359.34,265.23,NA
2015-05-28,Massachusetts,339.45,280.38,NA
2015-05-28,Michigan,282.45,263.17,NA
2015-05-28,Minnesota,340.08,269.61,NA
2015-05-28,Mississippi,331.4,157.04,NA
2015-05-28,Missouri,347.46,247.94,NA
2015-05-28,Pennsylvania,358.23,268.26,NA
2015-05-28,Rhode Island,313.28,248.68,NA
2015-05-28,South Carolina,333.84,208.69,NA
2015-05-28,South Dakota,358.78,340.17,NA
2015-05-28,Tennessee,345.23,227,NA
2015-05-28,Texas,326.02,232.34,NA
2015-05-28,Utah,284.91,233.29,NA
2015-05-28,Vermont,365.05,304.7,NA
2015-05-28,Virginia,361.61,289.74,NA
2015-05-28,Washington,231.52,187.19,NA
2015-05-28,West Virginia,357.52,224.12,NA
2015-05-28,Wisconsin,344.88,271.96,NA
2015-05-28,Wyoming,312.84,317.38,NA
2014-06-28,Alabama,340.87,203.32,147.9
2014-06-28,Alaska,288.79,261.18,407.31
2014-06-28,Arizona,300.4,209.06,185.41
2014-06-28,Arkansas,349.25,182.95,126.2
2014-06-28,California,245.42,191.94,188.67
2014-06-28,Colorado,236.93,196.52,230.11
2014-06-28,Connecticut,343.6,271.17,254.19
2014-06-28,Delaware,367.84,227.45,204.86
2014-06-28,District of Columbia,345.5,290.12,209.83
2014-06-28,Florida,302.61,217.68,152.1
2014-06-28,Georgia,327.11,215.58,146.68
2014-06-28,Hawaii,312.12,274.83,165.55
2014-06-28,Idaho,276.05,250.68,136.89
2014-06-28,Illinois,355.99,283.36,190.63
2014-06-28,Indiana,333.14,210.52,155.98
2014-06-28,Iowa,367.08,289.41,246.4
2014-06-28,Kansas,350.19,260.55,122.62
2014-06-28,Kentucky,338.2,173.2,124.06
2014-06-28,Louisiana,367.24,245.17,143.37
2014-06-28,Maine,317.38,246.02,272.95
2014-06-28,Montana,267.69,251.54,609.45
2014-06-28,Nebraska,343.46,250.15,133.37
2014-06-28,Nevada,267.99,228.79,234.33
2014-06-28,New Hampshire,358.54,290.27,643
2014-06-28,New Jersey,349.98,288.37,223.01
2014-06-28,New Mexico,290.36,201.74,93.19
2014-06-28,New York,347.07,265.97,207.48
2014-06-28,North Carolina,350.15,244.33,149.55
2014-06-28,North Dakota,398.95,363.1,335.8
2014-06-28,Ohio,335.62,217.03,162.28
2014-06-28,Oklahoma,365.47,233.8,118.22
2014-06-28,Oregon,208.88,185.1,175.53
2014-06-28,Maryland,371.38,250.69,188.55
2014-06-28,Massachusetts,350.68,292.99,223.73
2014-06-28,Michigan,293.2,276.79,271.11
2014-06-28,Minnesota,359.18,278.05,181.2
2014-06-28,Mississippi,334.91,145.88,148.49
2014-06-28,Missouri,354.94,244.4,146.36
2014-06-28,Pennsylvania,366.99,267.06,192.02
2014-06-28,Rhode Island,324.61,256.03,199.96
2014-06-28,South Carolina,343.5,201.19,188.56
2014-06-28,South Dakota,378.21,351.48,123.94
2014-06-28,Tennessee,353.38,224.69,187.33
2014-06-28,Texas,337.89,232.79,144.26
2014-06-28,Utah,289.41,238.82,204.58
2014-06-28,Vermont,376.42,319.57,190.36
2014-06-28,Virginia,368.6,291.29,222.18
2014-06-28,Washington,232.14,189.81,138.79
2014-06-28,West Virginia,354.4,215.7,155.8
2014-06-28,Wisconsin,353.58,271.49,237.56
2014-06-28,Wyoming,351.78,360.09,161.3
2014-07-28,Alabama,340.07,203.73,147.11
2014-07-28,Alaska,288.34,260.67,403.33
2014-07-28,Arizona,301.12,209.21,186.06
2014-07-28,Arkansas,348.92,181.95,126.2
2014-07-28,California,245.43,191.55,188.48
2014-07-28,Colorado,238.08,196.74,225.49
2014-07-28,Connecticut,341.9,272.92,254.44
2014-07-28,Delaware,367.76,229.7,204.86
2014-07-28,District of Columbia,346.37,287.93,209.83
2014-07-28,Florida,302,217.83,151.61
2014-07-28,Georgia,326.88,216.04,145.62
2014-07-28,Hawaii,309.79,265.58,174.23
2014-07-28,Idaho,276.71,249.07,165.19
2014-07-28,Illinois,355.84,283.04,194
2014-07-28,Indiana,332.99,211.36,154.47
2014-07-28,Iowa,366.85,289.74,249.3
2014-07-28,Kansas,350.58,262.6,121.73
2014-07-28,Kentucky,338.55,182.29,123.85
2014-07-28,Louisiana,366.57,244.81,142.99
2014-07-28,Maine,317.86,246.02,272.95
2014-07-28,Montana,266.99,243.45,588.04
2014-07-28,Nebraska,341.72,250.25,133.37
2014-07-28,Nevada,269.13,229.53,235.3
2014-07-28,New Hampshire,358.46,290.65,617.09
2014-07-28,New Jersey,349.53,288.31,227.02
2014-07-28,New Mexico,290,201.4,94.88
2014-07-28,New York,347.35,265.39,208.05
2014-07-28,North Carolina,349.7,245.48,149.22
2014-07-28,North Dakota,405.04,364.95,336.51
2014-07-28,Ohio,334.8,217.4,165.54
2014-07-28,Oklahoma,364.67,232.84,119.97
2014-07-28,Oregon,208.83,184.11,175.2
2014-07-28,Maryland,370.7,252.06,187.53
2014-07-28,Massachusetts,350.4,289.28,221.53
2014-07-28,Michigan,292,275.57,266.93
2014-07-28,Minnesota,357.8,276.01,186.2
2014-07-28,Mississippi,336.18,145.64,146.12
2014-07-28,Missouri,357.67,245.61,145.81
2014-07-28,Pennsylvania,366.35,267.61,193.76
2014-07-28,Rhode Island,322.78,257.87,199.96
2014-07-28,South Carolina,342.25,202.45,186.76
2014-07-28,South Dakota,377.24,351.96,123.94
2014-07-28,Tennessee,353.53,225.47,184.16
2014-07-28,Texas,337.46,233.22,144.09
2014-07-28,Utah,288.13,238.58,207.35
2014-07-28,Vermont,375.57,318.57,190.36
2014-07-28,Virginia,367.63,292.13,224.71
2014-07-28,Washington,232.93,190.14,138.47
2014-07-28,West Virginia,354.48,215.19,145.37
2014-07-28,Wisconsin,353.06,272,250.79
2014-07-28,Wyoming,349.69,359.64,161.3
2014-08-28,Alabama,340.6,204.64,NA
2014-08-28,Alaska,289.81,262.12,NA
2014-08-28,Arizona,300.45,209.39,NA
2014-08-28,Arkansas,346.86,180.05,NA
2014-08-28,California,245.11,191.43,NA
2014-08-28,Colorado,238.41,197.12,NA
2014-08-28,Connecticut,341.13,271.56,NA
2014-08-28,Delaware,365.7,230.27,NA
2014-08-28,District of Columbia,348.73,288.85,NA
2014-08-28,Florida,302.76,217.62,NA
2014-08-28,Georgia,326.6,216.74,NA
2014-08-28,Hawaii,310,267.17,NA
2014-08-28,Idaho,277.06,248.98,NA
2014-08-28,Illinois,356,283.17,NA
2014-08-28,Indiana,333.04,211.75,NA
2014-08-28,Iowa,366.04,289.21,NA
2014-08-28,Kansas,351.36,261.67,NA
2014-08-28,Kentucky,338.05,183.52,NA
2014-08-28,Louisiana,366.49,244.73,NA
2014-08-28,Maine,315.71,254.23,NA
2014-08-28,Montana,266.79,251.1,NA
2014-08-28,Nebraska,340.27,251.05,NA
2014-08-28,Nevada,268.07,229.31,NA
2014-08-28,New Hampshire,356.7,291.41,NA
2014-08-28,New Jersey,348.59,287.9,NA
2014-08-28,New Mexico,289.21,201.19,NA
2014-08-28,New York,346.04,265.2,NA
2014-08-28,North Carolina,349.12,246.02,NA
2014-08-28,North Dakota,405.46,362.95,NA
2014-08-28,Ohio,334.56,217.53,NA
2014-08-28,Oklahoma,363.26,232.94,NA
2014-08-28,Oregon,208.35,183.29,NA
2014-08-28,Maryland,370.5,252.28,NA
2014-08-28,Massachusetts,350.18,288.47,NA
2014-08-28,Michigan,291.06,274.33,NA
2014-08-28,Minnesota,354.99,276.11,NA
2014-08-28,Mississippi,337.08,146.11,NA
2014-08-28,Missouri,357.93,245.97,NA
2014-08-28,Pennsylvania,366.04,267.8,NA
2014-08-28,Rhode Island,321.22,258.25,NA
2014-08-28,South Carolina,342,202.36,NA
2014-08-28,South Dakota,376.44,348.33,NA
2014-08-28,Tennessee,352.82,225.81,NA
2014-08-28,Texas,336.83,232.31,NA
2014-08-28,Utah,287.43,238.53,NA
2014-08-28,Vermont,374.86,317.28,NA
2014-08-28,Virginia,366.79,291.66,NA
2014-08-28,Washington,232.78,189.77,NA
2014-08-28,West Virginia,354.47,215.8,NA
2014-08-28,Wisconsin,352.94,271.74,NA
2014-08-28,Wyoming,330.41,356.25,NA
2014-09-28,Alabama,339.81,204.21,NA
2014-09-28,Alaska,291.41,262.29,NA
2014-09-28,Arizona,300.18,210.17,NA
2014-09-28,Arkansas,345.81,180.07,NA
2014-09-28,California,245,191.03,NA
2014-09-28,Colorado,238.23,196.95,NA
2014-09-28,Connecticut,340.7,270.32,NA
2014-09-28,Delaware,365.92,231.45,NA
2014-09-28,District of Columbia,350.45,288.85,NA
2014-09-28,Florida,302.18,217.86,NA
2014-09-28,Georgia,326.51,217.3,NA
2014-09-28,Hawaii,310.34,268.95,NA
2014-09-28,Idaho,276.15,247.95,NA
2014-09-28,Illinois,356.4,282.95,NA
2014-09-28,Indiana,332.75,213.22,NA
2014-09-28,Iowa,365.93,289.04,NA
2014-09-28,Kansas,350.67,262.82,NA
2014-09-28,Kentucky,338.53,174.37,NA
2014-09-28,Louisiana,365.68,243.74,NA
2014-09-28,Maine,314.86,245.54,NA
2014-09-28,Montana,266.44,251.08,NA
2014-09-28,Nebraska,338.86,250.06,NA
2014-09-28,Nevada,268.45,229.7,NA
2014-09-28,New Hampshire,356.43,291.15,NA
2014-09-28,New Jersey,348.39,287.62,NA
2014-09-28,New Mexico,288.43,202.56,NA
2014-09-28,New York,346.72,264.75,NA
2014-09-28,North Carolina,347.85,245.44,NA
2014-09-28,North Dakota,402.61,347.88,NA
2014-09-28,Ohio,334.28,217.81,NA
2014-09-28,Oklahoma,364.79,233.39,NA
2014-09-28,Oregon,208.09,182.45,NA
2014-09-28,Maryland,369.74,253.12,NA
2014-09-28,Massachusetts,349.56,288.66,NA
2014-09-28,Michigan,289.91,273.64,NA
2014-09-28,Minnesota,354.58,275.49,NA
2014-09-28,Mississippi,337.05,145.32,NA
2014-09-28,Missouri,357.93,245.69,NA
2014-09-28,Pennsylvania,365.38,267.55,NA
2014-09-28,Rhode Island,320.23,259.28,NA
2014-09-28,South Carolina,341.27,203.28,NA
2014-09-28,South Dakota,377.57,349.65,NA
2014-09-28,Tennessee,352.11,226.84,NA
2014-09-28,Texas,336.72,232.62,NA
2014-09-28,Utah,287.65,238.55,NA
2014-09-28,Vermont,374.25,315.94,NA
2014-09-28,Virginia,366.55,291.46,NA
2014-09-28,Washington,233.18,189.36,NA
2014-09-28,West Virginia,355.46,215.99,NA
2014-09-28,Wisconsin,352.33,272.45,NA
2014-09-28,Wyoming,328.51,356.25,NA
2014-10-28,Alabama,338.62,204.95,NA
2014-10-28,Alaska,291.25,261.83,NA
2014-10-28,Arizona,300.12,210.52,NA
2014-10-28,Arkansas,344.39,180.02,NA
2014-10-28,California,245.05,190.98,NA
2014-10-28,Colorado,237.43,196.34,NA
2014-10-28,Connecticut,340.3,270.89,NA
2014-10-28,Delaware,364.28,233.21,NA
2014-10-28,District of Columbia,349.97,288.03,NA
2014-10-28,Florida,301.74,217.91,NA
2014-10-28,Georgia,325.85,216.97,NA
2014-10-28,Hawaii,310.97,267.46,NA
2014-10-28,Idaho,276.15,247.45,NA
2014-10-28,Illinois,355.64,282.95,NA
2014-10-28,Indiana,332.4,214,NA
2014-10-28,Iowa,365.6,288.89,NA
2014-10-28,Kansas,350.88,261.68,NA
2014-10-28,Kentucky,339.5,173.9,NA
2014-10-28,Louisiana,365.18,243.07,NA
2014-10-28,Maine,315.64,243.85,NA
2014-10-28,Montana,265.95,247.74,NA
2014-10-28,Nebraska,340.79,248.22,NA
2014-10-28,Nevada,267.19,229.44,NA
2014-10-28,New Hampshire,356.55,290.51,NA
2014-10-28,New Jersey,348.15,287.92,NA
2014-10-28,New Mexico,288.34,213.77,NA
2014-10-28,New York,345.74,264.7,NA
2014-10-28,North Carolina,347.85,245.57,NA
2014-10-28,North Dakota,393.66,343.23,NA
2014-10-28,Ohio,333.89,217.46,NA
2014-10-28,Oklahoma,363.57,234.27,NA
2014-10-28,Oregon,207.89,181.57,NA
2014-10-28,Maryland,368.78,252.68,NA
2014-10-28,Massachusetts,348.89,288.17,NA
2014-10-28,Michigan,290.54,272.23,NA
2014-10-28,Minnesota,353.72,275.57,NA
2014-10-28,Mississippi,336.53,146.83,NA
2014-10-28,Missouri,353.05,246.07,NA
2014-10-28,Pennsylvania,364.21,268.73,NA
2014-10-28,Rhode Island,319.09,260.65,NA
2014-10-28,South Carolina,340.34,203,NA
2014-10-28,South Dakota,377.28,348.54,NA
2014-10-28,Tennessee,351.46,226.48,NA
2014-10-28,Texas,336.64,232.85,NA
2014-10-28,Utah,287.56,237.88,NA
2014-10-28,Vermont,373.04,312.08,NA
2014-10-28,Virginia,367.11,292.7,NA
2014-10-28,Washington,233.44,189.56,NA
2014-10-28,West Virginia,355.04,217.8,NA
2014-10-28,Wisconsin,352.19,272.47,NA
2014-10-28,Wyoming,331.66,353.86,NA
2014-11-28,Alabama,339.38,205.61,NA
2014-11-28,Alaska,291.43,269.08,NA
2014-11-28,Arizona,299.91,210.55,NA
2014-11-28,Arkansas,343.71,206.06,NA
2014-11-28,California,244.51,190.33,NA
2014-11-28,Colorado,243.96,195.44,NA
2014-11-28,Connecticut,339.13,269.25,NA
2014-11-28,Delaware,363.93,236.26,NA
2014-11-28,District of Columbia,348.8,281.09,NA
2014-11-28,Florida,300.92,217.58,NA
2014-11-28,Georgia,324.91,217.41,NA
2014-11-28,Hawaii,309.87,266.75,NA
2014-11-28,Idaho,275.53,245.56,NA
2014-11-28,Illinois,354.97,283.26,NA
2014-11-28,Indiana,332.71,213.78,NA
2014-11-28,Iowa,365.54,290.01,NA
2014-11-28,Kansas,350.58,261.87,NA
